Time_Index,MIDAT_conventional_hydroelectric_1,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7,SE_CCGT-H2,MIDAT_CCGT-H2,NE_CCGT-H2,SE_OCGT-H2,MIDAT_OCGT-H2,NE_OCGT-H2,SE_Large_SMR_Non_CCS,MIDAT_Large_SMR_Non_CCS,NE_Large_SMR_Non_CCS,SE_Large_SMR_wCCS_96pct,MIDAT_Large_SMR_wCCS_96pct,NE_Large_SMR_wCCS_96pct,SE_ATR_wCCS_94pct,MIDAT_ATR_wCCS_94pct,NE_ATR_wCCS_94pct,SE_Solvent_DAC,MIDAT_Solvent_DAC,NE_Solvent_DAC,SE_Sorbent_DAC,MIDAT_Sorbent_DAC,NE_Sorbent_DAC,SE_BECCS_Electricity_Herb,MIDAT_BECCS_Electricity_Herb,NE_BECCS_Electricity_Herb,SE_BECCS_Electricity_Wood,MIDAT_BECCS_Electricity_Wood,NE_BECCS_Electricity_Wood,SE_BECCS_H2_Herb,MIDAT_BECCS_H2_Herb,NE_BECCS_H2_Herb,SE_BECCS_H2_Wood,MIDAT_BECCS_H2_Wood,NE_BECCS_H2_Wood,SE_Bio_Gasoline_Herb,MIDAT_Bio_Gasoline_Herb,NE_Bio_Gasoline_Herb,SE_Bio_Gasoline_Wood,MIDAT_Bio_Gasoline_Wood,NE_Bio_Gasoline_Wood,SE_Bio_FT_Herb,MIDAT_Bio_FT_Herb,NE_Bio_FT_Herb,SE_Bio_FT_Wood,MIDAT_Bio_FT_Wood,NE_Bio_FT_Wood,SE_BECCS_FT_Herb,MIDAT_BECCS_FT_Herb,NE_BECCS_FT_Herb,SE_BECCS_FT_Wood,MIDAT_BECCS_FT_Wood,NE_BECCS_FT_Wood,SE_Bio_NaturalGas_Herb,MIDAT_Bio_NaturalGas_Herb,NE_Bio_NaturalGas_Herb,SE_Bio_NaturalGas_Wood,MIDAT_Bio_NaturalGas_Wood,NE_Bio_NaturalGas_Wood,SE_BECCS_NaturalGas_Herb,MIDAT_BECCS_NaturalGas_Herb,NE_BECCS_NaturalGas_Herb,SE_BECCS_NaturalGas_Wood,MIDAT_BECCS_NaturalGas_Wood,NE_BECCS_NaturalGas_Wood,SE_Synthetic_NaturalGas,MIDAT_Synthetic_NaturalGas,NE_Synthetic_NaturalGas,SE_Synthetic_FT,MIDAT_Synthetic_FT,NE_Synthetic_FT
444,0.11901645,0.065930752,0.11901645,0.780374192,0.384483059,0.117883283,0.384483059,0.830630527,0.218073265,0.218073265,0.75617608,0.223749459,0.836955766,0.69941925,0.72843274,0.842851097,0.591339616,0.781471638,0.723231024,0.801392872,0.856260637,0.731240446,0.834974707,0.810712671,0.826357116,0.702488903,0.786940211,0.808966359,0.856063757,0.871493009,0.869004746,0.772024643,0.801788386,0.87561279,0.006347659,0.056450719,0.075251687,0.006804627,0.101287543,0.052066774,0.055793519,0.015541322,0.035028035,0.02879759,0.025405698,0.079713584,0.061854026,0.056274051,0.095693139,0.083710799,0.096529976,0.137764784,0.147164863,0.099931423,0.125682991,0.138109557,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
445,0.11901645,0.075369136,0.11901645,0.766963876,0.384483059,0.124627713,0.384483059,0.84770289,0.218073265,0.218073265,0.756646038,0.171426088,0.829584365,0.588854465,0.749728552,0.828273134,0.678622485,0.778791241,0.730732492,0.817025157,0.804593607,0.734154753,0.822621011,0.794951149,0.818274881,0.683359697,0.770655971,0.835609609,0.871431564,0.892296079,0.873225324,0.787436038,0.872390234,0.8932789,0.011018291,0.107972308,0.093526708,0.007834656,0.144926735,0.061769138,0.062381997,0.016850912,0.087973036,0.03959961,0.049468425,0.076234575,0.079425467,0.063525738,0.117522812,0.092693505,0.109595076,0.137969515,0.155060323,0.109134075,0.153890932,0.150591752,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
446,0.11901645,0.088607522,0.11901645,0.771044295,0.384483059,0.13375523,0.384483059,0.860176585,0.218073265,0.218073265,0.739138004,0.24492465,0.822862068,0.435470929,0.728041834,0.82076465,0.69680666,0.772750433,0.764899969,0.818307079,0.733405873,0.754738576,0.845632402,0.781626411,0.822351531,0.698183675,0.776056051,0.850053746,0.860676491,0.91190502,0.890041062,0.793306274,0.8870206,0.913600827,0.012107594,0.155622105,0.125933705,0.009287015,0.153648073,0.07720821,0.090206996,0.013510635,0.149352481,0.060503908,0.07753712,0.081803336,0.093369939,0.080979951,0.128158952,0.090401984,0.132224278,0.146380349,0.162961799,0.119737429,0.223517706,0.144423031,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
447,0.11901645,0.097549722,0.11901645,0.767741388,0.384483059,0.138001315,0.384483059,0.850541093,0.218073265,0.218073265,0.717798309,0.286336899,0.824204549,0.312207409,0.716545606,0.776479238,0.701151993,0.773009793,0.753636904,0.807714607,0.524172866,0.735282385,0.839975758,0.784627852,0.809846106,0.707514213,0.775512295,0.844786994,0.863074457,0.893295677,0.895181784,0.78305461,0.871681787,0.912032445,0.011015724,0.208137736,0.158710195,0.009850056,0.13396289,0.09160228,0.108318056,0.013433646,0.200646591,0.071831306,0.099679048,0.080142739,0.105366443,0.095861416,0.136906644,0.090863397,0.157919594,0.153655001,0.165542311,0.121005853,0.244610754,0.139084392,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
448,0.11901645,0.107240493,0.11901645,0.72128023,0.384483059,0.144669044,0.384483059,0.778422096,0.218073265,0.218073265,0.667954446,0.425932944,0.783177396,0.230221441,0.68267118,0.683662191,0.676437873,0.732718478,0.729792486,0.745464695,0.531577781,0.705301098,0.780931454,0.76784508,0.744249547,0.653440021,0.724295262,0.781928833,0.790182512,0.797794773,0.823507019,0.727335174,0.785853651,0.854010875,0.011029748,0.213184188,0.171801974,0.009502017,0.122995315,0.115014469,0.133250431,0.012982785,0.229561162,0.086264844,0.127446274,0.081811163,0.117027255,0.115223805,0.133136546,0.095849279,0.161070638,0.166078825,0.168995104,0.129068341,0.273748257,0.113952898,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
449,0.11901645,0.12119249,0.11901645,0.529926341,0.384483059,0.139532737,0.384483059,0.452097719,0.218073265,0.218073265,0.534255178,0.672858834,0.666693825,0.166329592,0.535017588,0.550153928,0.597501765,0.533388714,0.563970746,0.630054812,0.420366342,0.456020446,0.487496681,0.643207795,0.517086152,0.458249864,0.545215357,0.455253702,0.440214073,0.412857504,0.474296709,0.463932777,0.430086486,0.529594868,0.012283702,0.22390452,0.194847618,0.007499294,0.111080712,0.137235935,0.151899819,0.012733248,0.324763361,0.113210003,0.146722807,0.085915644,0.114842722,0.152570149,0.139574604,0.083808412,0.14371155,0.163175488,0.148682456,0.131166786,0.23939577,0.084714433,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
450,0.11901645,0.153412656,0.11901645,0.149947392,0.384483059,0.183799331,0.384483059,0.0713253,0.218073265,0.218073265,0.211253756,0.754250586,0.296193898,0.043728491,0.174418524,0.265813489,0.341835427,0.132765171,0.148728715,0.31153086,0.081722775,0.085579918,0.078270873,0.252013608,0.117911649,0.107515098,0.169145192,0.061384638,0.053620319,0.043764033,0.064689244,0.097913909,0.049417462,0.090726767,0.015312315,0.250299261,0.227279013,0.006572856,0.094348277,0.173213831,0.188083614,0.015555798,0.392868697,0.199087584,0.23371799,0.091723846,0.130537952,0.228806739,0.124803796,0.108675465,0.16279784,0.262481732,0.145787321,0.157477281,0.237868902,0.077885247,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
451,0.11901645,0.229054539,0.11901645,0.004303568,0.384483059,0.227153856,0.384483059,0,0.218073265,0.218073265,0.012619594,0.829985321,0.017870553,0,0.003651031,0.020918956,0.036436031,0,0,0.026311581,0,0,0,0.015655543,0,0,0.00384468,0,0,0,0,0,0,0,0.028394296,0.237039717,0.301060256,0.007495543,0.11632987,0.286817363,0.307754209,0.027187584,0.614437752,0.381210503,0.477698945,0.106830923,0.15037399,0.384901052,0.165362647,0.206632328,0.178033999,0.319975928,0.104844431,0.208578322,0.248766474,0.108978638,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
452,0.11901645,0.264240292,0.11901645,0,0.384483059,0.243134681,0.384483059,0,0.218073265,0.218073265,0,0.721982479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05536062,0.211812247,0.393825729,0.007911881,0.173319877,0.36267173,0.404142747,0.052867028,0.655859263,0.521922058,0.559339221,0.092983484,0.145167379,0.484991878,0.178009374,0.396170146,0.164037295,0.330242531,0.070720589,0.224427517,0.326666506,0.151032246,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
453,0.11901645,0.283484569,0.11901645,0,0.384483059,0.257178846,0.384483059,0,0.218073265,0.218073265,0,0.671762526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100865039,0.201124119,0.46877306,0.014408839,0.194670291,0.395837814,0.446898658,0.07526517,0.695310828,0.578266039,0.577478743,0.068786188,0.161255607,0.542272595,0.199940083,0.534337612,0.207737033,0.330956299,0.060190655,0.23265628,0.49135251,0.202209435,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
454,0.11901645,0.301323956,0.11901645,0,0.384483059,0.270101972,0.384483059,0,0.218073265,0.218073265,0,0.752098083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146459817,0.149076511,0.512094581,0.0230704,0.220945217,0.393911049,0.440300544,0.094469386,0.67878973,0.586346487,0.57640937,0.061635799,0.180721967,0.587818935,0.225581696,0.586146278,0.313836006,0.315082462,0.085414162,0.245609056,0.657482565,0.230512082,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
455,0.11901645,0.306602863,0.11901645,0,0.384483059,0.277070815,0.384483059,0,0.218073265,0.218073265,0,0.545127928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187171559,0.124684694,0.518441171,0.044934885,0.231267616,0.379982577,0.413815729,0.105941597,0.678014104,0.59193266,0.568383278,0.061475176,0.195490748,0.588390213,0.238277155,0.587385402,0.429894335,0.284195473,0.113583806,0.260636172,0.64397536,0.255213157,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
456,0.11901645,0.310956858,0.11901645,0,0.384483059,0.280264188,0.384483059,0,0.218073265,0.218073265,0,0.416357428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237776526,0.121275085,0.501345151,0.057553731,0.240331539,0.360833137,0.348525278,0.127350063,0.679281048,0.576156872,0.58750158,0.062734611,0.21145758,0.582340273,0.257714113,0.582184766,0.4674265,0.248719992,0.166008829,0.277351265,0.655083282,0.2661688,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
457,0.11901645,0.316053563,0.11901645,0,0.384483059,0.287166045,0.384483059,0,0.218073265,0.218073265,0,0.395265371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271204919,0.149170608,0.44323824,0.077296232,0.248126309,0.330150787,0.25320099,0.158870321,0.691037766,0.592833286,0.623322173,0.074823694,0.22691151,0.563053631,0.263055914,0.592135703,0.498784739,0.241022105,0.198128075,0.288313009,0.680250011,0.260250856,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
458,0.11901645,0.315665489,0.11901645,0,0.384483059,0.297018284,0.384483059,0,0.218073265,0.218073265,0,0.418923527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28826998,0.124273173,0.37176453,0.098686432,0.246360941,0.263413018,0.119962813,0.182710456,0.667300053,0.573824162,0.637103258,0.08916973,0.236602604,0.53913367,0.267479289,0.56472997,0.502819452,0.238215547,0.194385176,0.313247887,0.680552245,0.272473491,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
459,0.11901645,0.30892741,0.11901645,0,0.384483059,0.32261107,0.384483059,0,0.218073265,0.218073265,0,0.334854871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291005012,0.13305501,0.290076208,0.118075787,0.238936572,0.195820583,0.047650136,0.19731916,0.696619635,0.556909586,0.638713856,0.096677982,0.241023918,0.503523283,0.270006582,0.532074045,0.519876004,0.252211229,0.207559637,0.355516443,0.669184655,0.298123566,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
460,0.11901645,0.304218962,0.11901645,0,0.384483059,0.332164638,0.384483059,0.001308881,0.218073265,0.218073265,0,0.348081768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400839,0,0,0,0,0.284890583,0.124804984,0.213655842,0.121627592,0.238126271,0.129802636,0.028209684,0.217321095,0.681004027,0.556993203,0.61808493,0.106731328,0.246359771,0.471051751,0.271791131,0.525227774,0.498597102,0.254168875,0.211948503,0.372374771,0.670362286,0.336859692,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
461,0.11901645,0.289449719,0.11901645,0.008714267,0.384483059,0.345868408,0.384483059,0.086003897,0.218073265,0.218073265,0.001578812,0.247043371,0,0,0,0,0,0.006882833,0.002309143,0,0.007705202,0.014080683,0.012583335,0.001412287,0.014647411,0.008282639,0.006379083,0.059797508,0.105632068,0.146215395,0.09553642,0.034686419,0.107858876,0.066431417,0.269780098,0.103208901,0.158128998,0.11310931,0.217001569,0.098116223,0.0351039,0.229768988,0.654978612,0.545615488,0.573070889,0.110785768,0.242191321,0.431240804,0.252172871,0.548555755,0.513969892,0.258681693,0.201776564,0.391771783,0.674428163,0.383413275,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
462,0.11901645,0.275962846,0.11901645,0.185605539,0.384483059,0.341208194,0.384483059,0.39109785,0.218073265,0.218073265,0.095675252,0.217372075,0.055445021,0.122865056,0.102060522,0.051499364,0.021703128,0.167322473,0.158576576,0.058847724,0.108810266,0.205738603,0.115007716,0.153592025,0.217247987,0.167740279,0.213964136,0.367503559,0.466183559,0.497963355,0.456793165,0.271276075,0.49807372,0.371987212,0.254433991,0.094035033,0.123176044,0.105010181,0.207218789,0.0679633,0.064922515,0.22937692,0.621328999,0.514570569,0.423493545,0.117463424,0.241097854,0.409146778,0.232729551,0.42959946,0.489836062,0.231475406,0.217698339,0.403927359,0.618569047,0.427043295,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
463,0.11901645,0.178987418,0.11901645,0.516011306,0.384483059,0.227908969,0.384483059,0.603219098,0.218073265,0.218073265,0.423762273,0.031564064,0.422289883,0.547646382,0.494360859,0.285428674,0.28439424,0.475107983,0.541032458,0.342409872,0.28890932,0.48981031,0.195162033,0.540351794,0.544381062,0.446973283,0.625665617,0.626152979,0.717887322,0.681947885,0.698121919,0.49895554,0.716817239,0.532276028,0.190129493,0.071123852,0.088244394,0.098310779,0.196511215,0.042094443,0.062496353,0.21906224,0.32380478,0.330928602,0.210315148,0.109961284,0.172859545,0.215643058,0.166574318,0.262750056,0.319219876,0.131908651,0.139619006,0.284213358,0.369316181,0.329316024,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
