time,MA_battery_discharge_edge,MA_battery_charge_edge,CT_battery_discharge_edge,CT_battery_charge_edge,ME_battery_discharge_edge,ME_battery_charge_edge,MA_natural_gas_combined_cycle_elec_edge,MA_natural_gas_combined_cycle_fuel_edge,MA_natural_gas_combined_cycle_co2_edge,CT_natural_gas_combined_cycle_elec_edge,CT_natural_gas_combined_cycle_fuel_edge,CT_natural_gas_combined_cycle_co2_edge,ME_natural_gas_combined_cycle_elec_edge,ME_natural_gas_combined_cycle_fuel_edge,ME_natural_gas_combined_cycle_co2_edge,MA_to_CT_transmission_edge,MA_to_ME_transmission_edge,MA_solar_pv_edge,CT_onshore_wind_edge,CT_solar_pv_edge,ME_onshore_wind_edge
47,201.64316747576132,0.0,0.0,0.0,0.0,-0.0,96.69239925233524,210.5494446794357,38.119605373163786,2892.387863733683,6035.447467285646,1092.7071123539297,-0.0,-0.0,-0.0,-4941.083995524132,-4000.0,-0.0,4647.696131790449,-0.0,5241.0
48,-0.0,0.0,0.0,0.0,0.0,359.50211395800557,1.0043992523349257,2.187097501466245,0.39597014276366127,1766.1662861732127,3685.3991722013725,667.2350159877767,-0.0,-0.0,-0.0,-4436.202169545135,-4000.0,-0.0,5042.035883371922,-0.0,5491.502113958006
49,0.0,237.67149144871283,0.0,-0.0,0.0,887.8318508463968,1.0043992523349257,2.187097501466245,0.39597014276366127,920.0926608933405,1919.926089265368,347.59923009944464,-0.0,-0.0,-0.0,-4142.256412419821,-4000.0,-0.0,5443.16375152648,-0.0,5947.831850846397
50,0.0,870.9198332228244,0.0,327.7523331622381,0.0,887.8318508463968,1.0043992523349177,2.1870975014662277,0.39597014276365816,920.0926608933405,1919.926089265368,347.59923009944464,0.0,-0.0,-0.0,-4517.117736546237,-4000.0,-0.0,6069.777408815135,-0.0,5911.831850846397
51,0.0,187.9399667622578,0.0,0.0,739.8951471357386,0.0,1.0043992523349257,2.187097501466245,0.39597014276366127,920.0926608933405,1919.926089265368,347.59923009944464,0.0,-0.0,-0.0,-3697.046203471309,-4000.0,-0.0,4885.953542577969,-0.0,4267.104852864261
52,0.0,700.5523329522739,0.0,0.0,887.8318508463968,0.0,4.352396760118021,13.67059007884659,2.4750362073731815,920.0926608933405,1919.926089265368,347.59923009944464,0.0,-0.0,-0.0,-4794.833467199469,-3428.7592171356114,-0.0,5988.740806306128,-0.0,3549.9273662892147
53,0.0,837.5192025197912,0.0,638.6439972464013,179.47734838470132,0.0,4.352396760118021,9.477422506353749,1.7158706186425359,920.0926608933405,1919.926089265368,347.59923009944464,0.0,-0.0,-0.0,-5215.783597758608,-3415.6994246728646,-0.0,7123.334934111669,-0.0,4281.222076288163
54,0.0,45.81292000517885,0.0,305.61626933341296,0.0,0.0,4.352396760118021,9.477422506353749,1.7158706186425359,920.0926608933405,1919.926089265368,347.59923009944464,0.0,-0.0,-0.0,-5280.654603537806,-3346.5616042578486,-0.0,7080.178211977878,-0.0,4498.561604257849
55,870.9198332228244,0.0,437.98746717527183,0.0,0.0,-0.0,4.352396760118021,9.477422506353749,1.7158706186425359,984.9776730708459,2055.3194392796386,372.1119571719502,-0.0,-0.0,-0.0,-5114.278637300257,-4000.0,-0.0,6503.31349705414,-0.0,5343.0
56,870.9198332228244,0.0,638.6439972464012,0.0,0.0,0.0,9.299993077175259,20.250902791354168,3.66639021077465,2722.167635779114,5680.254701968544,1028.4000890516113,0.0,-0.0,-0.0,-5900.0,-4000.0,-0.0,5574.188366974485,-0.0,5449.0
57,696.1442217398544,0.0,0.0,-0.0,0.0,0.0,3.3479975077831012,7.290325004887517,1.319900475878877,979.9803488804812,2044.8916927086764,370.2240320585801,0.0,-0.0,-0.0,-4575.798113030793,-4000.0,1620.6340814454347,6461.037743050754,207.78002109955702,5467.0
58,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-5900.0,-1750.9295646156345,3291.0873754550976,8522.96630287857,471.0336971214286,3227.9295646156343
59,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5900.0,-751.1278521658676,4368.239138018039,8397.565781771895,624.4342182281052,2241.127852165868
60,0.0,870.9198332228244,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5900.0,-1247.474931664203,4770.567021301885,8309.890859248817,717.1091407511831,2740.474931664203
61,0.0,870.9198332228244,0.0,28.5715335559496,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-5900.0,-1100.706784378523,4869.450609876339,8319.131554777558,724.4399787783923,2587.706784378523
62,0.0,456.0915752893683,0.0,537.8800200966044,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-5900.0,-850.1339249809593,4685.270490699494,8834.506266669008,714.3737534275975,2334.1339249809594
63,0.0,870.9198332228244,0.0,463.5664567277539,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-5900.0,-1772.745140040107,4154.620393235059,8834.506266669006,627.0601900587475,3251.745140040107
64,0.0,870.9198332228244,0.0,241.9945893617454,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-5900.0,-3252.409621926401,2854.037010687093,8831.436849984246,451.5577393774996,4751.409621926401
65,352.9573023400409,0.0,0.0,0.0,0.0,-0.0,1185.163424439911,3666.1432269283237,663.7487610797506,270.6966512023494,812.770244650149,147.15061838460176,0.0,-0.0,-0.0,-5430.439853354991,-4000.0,1034.8809155387476,8357.00147682524,188.7417253274017,5616.0
66,870.9198332228244,0.0,378.66900243910743,0.0,0.0,-0.0,2201.2999930771753,4998.216679442704,904.9183087611817,422.9635175036709,882.5835989978436,159.79020297986284,0.0,-0.0,-0.0,-5874.68852106601,-4000.0,-0.0,8727.056001123232,-0.0,5745.0
67,870.9198332228244,0.0,303.53021582732265,0.0,0.0,-0.0,2201.2999930771753,4793.370468610554,867.8312638107747,422.9635175036709,882.5835989978436,159.79020297986284,-0.0,-0.0,-0.0,-5900.0,-4000.0,-0.0,8834.506266669006,-0.0,5748.0
68,870.9198332228244,0.0,394.4322461552439,0.0,0.0,-0.0,2201.2999930771753,4793.370468610554,867.8312638107747,422.9635175036709,882.5835989978436,159.79020297986284,0.0,-0.0,-0.0,-5681.308822010322,-4000.0,-0.0,8463.913058351407,-0.0,5719.0
69,368.9052946756019,0.0,0.0,0.0,0.0,-0.0,2201.2999930771753,4793.370468610554,867.8312638107747,422.96351750367097,882.5835989978438,159.79020297986284,0.0,-0.0,-0.0,-5774.4697841726775,-4000.0,-0.0,8834.506266669006,-0.0,5663.0
70,0.0,0.0,-0.0,0.0,0.0,-0.0,1741.33176213857,3791.7813432691755,686.4953203121088,359.23193022811324,749.5970615312436,135.71322507147428,0.0,-0.0,-0.0,-5885.712241332168,-4000.0,-0.0,8803.480311104055,-0.0,5565.0
71,0.0,0.0,-0.0,0.0,0.0,-0.0,766.2198262999996,1668.4575021127355,302.07128619724136,88.53527902576388,184.74355817262375,33.44749516436207,0.0,-0.0,-0.0,-5900.0,-4000.0,-0.0,8814.464720974236,-0.0,5434.0
72,0.0,74.78017370000043,0.0,180.69478229434966,0.0,-0.0,-0.0,-0.0,-0.0,35.198291539118465,73.44707886041473,13.297464005347257,0.0,-0.0,-0.0,-5900.0,-4000.0,-0.0,8808.496490755231,-0.0,5319.0
73,0.0,597.7801737000004,0.0,355.7045582081249,0.0,-0.0,-0.0,-0.0,-0.0,35.198291539118465,73.44707886041473,13.297464005347257,0.0,-0.0,-0.0,-5900.0,-4000.0,-0.0,8834.506266669006,-0.0,5247.0
74,0.0,870.9198332228244,0.0,428.2576234484244,0.0,-0.0,0.0,-0.0,-0.0,35.19829153911846,73.44707886041472,13.297464005347253,0.0,-0.0,-0.0,-5898.1164812480765,-4000.0,-0.0,8826.175813157382,-0.0,5210.0
75,0.0,870.9198332228244,0.0,307.3556357911542,0.0,-0.0,-0.0,-0.0,-0.0,35.19829153911846,73.44707886041472,13.297464005347253,-0.0,-0.0,-0.0,-5756.37219921773,-4000.0,-0.0,8523.529543469765,-0.0,5191.0
76,0.0,844.997998307546,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,35.198291539118486,73.44707886041478,13.297464005347264,-0.0,-0.0,-0.0,-5746.326746599945,-4000.0,-0.0,8210.128455060827,-0.0,5193.0
77,0.0,350.54619548381106,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,48.586446204130425,124.60073247975099,22.558742715122268,0.0,-0.0,-0.0,-5486.67977040967,-4000.0,-0.0,8006.093324205539,-0.0,5226.0
78,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1514.0181822708682,4417.105583563458,799.7091704202571,0.0,-0.0,0.0,-5884.023218632709,-4000.0,-0.0,7150.005036361841,-0.0,5327.0
79,567.0278307306073,0.0,0.0,0.0,0.0,90.45969864640574,768.1919955693922,2376.298342878931,430.22462119224565,3307.4025698697824,8506.623102939911,1540.1090999599235,0.0,-0.0,0.0,-5900.0,-4000.0,-0.0,5758.597430130218,-0.0,5601.459698646406
80,870.9198332228244,0.0,0.0,0.0,0.0,887.8318508463968,1200.2999930771753,2613.674900460454,473.2012280107746,5028.285370830946,10492.352214130777,1899.6218510471847,0.0,-0.0,0.0,-5900.0,-4000.0,-0.0,4247.714629169054,-0.0,6498.831850846397
81,0.0,195.2834039260017,0.0,0.0,0.0,514.5526010209041,561.7403967601181,1223.1998534154925,221.45817470904254,5692.763500493315,12268.37478017073,2221.1676022333386,0.0,-0.0,0.0,-5900.0,-4000.0,1718.7628334658848,3346.084753059384,241.15174644730052,6128.552601020904
82,0.0,0.0,0.0,0.0,0.0,356.8690433541951,561.7403967601181,1223.1998534154925,221.45817470904254,3466.5115214276298,7233.4517941551185,1309.6036814478844,-0.0,-0.0,-0.0,-3970.4606668980523,-4000.0,3398.2741661235896,3389.691434266349,485.2577112040734,5965.869043354195
83,0.0,870.9198332228244,0.0,0.0,0.0,364.34620698220533,561.7403967601181,1223.1998534154925,221.45817470904254,2531.1789361158453,6334.396250185805,1146.8312619012816,-0.0,-0.0,-0.0,-3645.919105181317,-4000.0,4563.741805504937,3860.5273733716317,617.2127956938396,5969.346206982205
84,0.0,0.0,128.25363444185055,0.0,-0.0,0.0,561.7403967601181,1223.1998534154925,221.45817470904254,8077.571520220204,17545.401772991605,3176.56402617609,0.08089410687822496,0.3732780901247605,0.0675813394410434,-5851.4776172586135,-197.5774341727694,5126.095038237516,241.58392043914716,734.0685421574134,1787.4965400658912
85,0.0,0.0,0.0,0.0,0.0,0.0,561.7403967601181,1223.1998534154925,221.45817470904254,7838.128313414914,16355.555999461805,2961.144548765743,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5268.839909638027,-662.742278720053,5078.540335335298,1.0884906826100216,712.6231055405028,2229.6158816780558
86,0.0,0.0,0.0,0.0,0.0,0.0,842.339240730246,1834.2089009976396,332.0802844406811,8495.405774071683,17727.074541274527,3209.4555602503738,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,167.58534548069179,4892.850543050446,0.4752964371467925,659.1189294911699,1389.5819542168306
87,0.0,0.0,0.0,0.0,0.0,0.0,2259.9636640536964,7048.035218246308,1276.0343376101544,8621.272578991135,17989.71652594453,3257.0064280538395,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,766.8962308919802,3985.537005138284,0.586611216106822,507.1408097927577,789.0498332528501
88,0.0,0.0,143.84450001713594,0.0,582.969627889781,0.0,3523.3932320358062,7672.252360358145,1389.0477495462217,8666.238412663059,18083.54520305676,3273.993944452422,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,451.2073937693823,2523.418600033576,18.199833842370822,333.7172534774349,531.5645423812517
89,870.9198332228244,0.0,638.6439972464012,0.0,887.8318508463968,0.0,5849.028368531103,13334.256899091468,2414.1436787527114,8666.238412663059,18083.54520305676,3273.993944452422,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,537.6979985748967,211.35423512096958,0.4452591158401179,85.67233097469885,250.91158773290638
90,870.9198332228244,0.0,48.46821159456522,0.0,403.17839814335326,0.0,5849.028368531103,12736.364848023431,2305.896378090554,8666.238412663059,18083.54520305676,3273.993944452422,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-330.1448529742659,-0.0,861.2933757423755,-0.0,1681.8400577889154
91,778.1038668676483,0.0,0.0,0.0,0.0,0.0,5849.028368531103,12736.364848023431,2305.896378090554,6973.805587986179,14552.003139378789,2634.614486429652,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-323.8368426598481,-0.0,2573.194412013821,-0.0,2064.710445617851
92,0.0,0.0,0.0,0.0,0.0,0.0,5608.978733851464,12213.652435588607,2211.260218322919,7603.081391772605,15865.09157534127,2872.3468303698755,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-1058.427884144036,-0.0,1858.9186082273952,-0.0,2759.3014871020387
93,-0.0,0.0,0.0,0.0,0.0,0.0,5269.19547650538,11473.768259595734,2077.3054940364796,7352.646857111107,15342.518342029307,2777.7358687368055,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-918.460238803651,-0.0,1973.3531428888923,-0.0,2553.3338417616537
94,-0.0,0.0,0.0,0.0,0.0,0.0,3457.2696319016204,7528.267027528361,1362.9794591484408,5484.8062076324595,11444.958730976028,2072.0895797240855,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-1960.873514437486,-0.0,3616.1937923675405,-0.0,3488.7471173954887
95,-0.0,0.0,0.0,46.734509239522595,0.0,0.0,1461.5542961542662,3182.5608610771155,576.1970271878141,2805.083069557503,5853.271520034805,1059.7244786155343,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-2970.4305292925787,-0.0,6055.651439682019,-0.0,4361.3041322505815
96,0.0,870.9198332228244,0.0,0.0,0.0,143.25825605876116,1461.5542961542662,3182.5608610771155,576.1970271878141,2805.083069557503,5853.271520034805,1059.7244786155343,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5106.404961878679,-3708.6891718610623,-0.0,4949.321892321176,-0.0,5115.821030877826
97,0.0,0.0,0.0,0.0,0.0,0.0,1461.554296154266,3182.560861077115,576.197027187814,2984.412569575689,6227.472293819415,1127.4728683048047,0.12639704199722648,0.4674866522481817,0.0846376333504652,-4169.34565305828,-3158.483694065812,-0.0,3662.933083482591,-0.0,4340.357297023815
98,0.0,870.9198332228244,0.0,0.0,0.0,23.248278362261317,1461.5542961542662,3182.5608610771155,576.1970271878141,2805.083069557503,5853.271520034805,1059.7244786155343,0.12639704199722648,0.4674866522481817,0.0846376333504652,-4772.454413581435,-3114.8591344455317,-0.0,4354.371344023933,-0.0,4277.981015765796
99,0.0,870.9198332228244,0.0,0.0,0.0,418.21772300524935,1461.5542961542662,3182.5608610771155,576.1970271878141,2805.083069557503,5853.271520034805,1059.7244786155343,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5269.181673578828,-2451.201085386601,-0.0,4805.098604021325,-0.0,3986.292411349853
100,0.0,870.9198332228244,0.0,421.0661913246533,0.0,887.8318508463968,1461.554296154266,3182.560861077115,576.197027187814,2805.083069557503,5853.271520034805,1059.7244786155343,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5211.203089602031,-2479.0128015742484,-0.0,5160.1862113691805,-0.0,4480.718255378648
101,0.0,456.09157528936856,0.0,382.8266966448764,0.0,741.5032925774353,1461.5542961542644,3182.5608610771114,576.1970271878133,2805.083069557503,5853.271520034805,1059.7244786155343,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5112.601744999523,-2369.418567867282,-0.0,5083.3453720868965,-0.0,4252.79546340272
102,0.0,0.0,0.0,0.0,0.0,0.0,1461.5542961542642,3182.560861077111,576.1970271878133,5674.465720838279,11840.714792248897,2143.740516171475,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5049.725524095901,-2668.3037118462566,-0.0,1964.2598032576225,-0.0,3904.1773148042594
103,0.0,0.0,2.0364071988378183,0.0,-0.0,0.0,2499.133178356107,5441.9076054742045,985.2477678757624,8299.062335968945,17317.37136104972,3135.279522531167,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-2085.4585430743186,-0.0,560.9012568322186,-0.0,3499.3321460323214
104,493.06938273617834,0.0,474.2540207117272,0.0,529.314923206411,0.0,3122.9792652868896,6800.343720250237,1231.1902290337891,8299.062335968945,17317.37136104972,3135.279522531167,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-1726.487919698025,-0.0,307.6836433193271,-0.0,2715.0465994496167
105,407.2928976395681,0.0,361.1017222088976,0.0,0.0,0.0,2847.2778337821355,6199.998876710227,1122.4988546233672,8299.062335968949,17317.37136104973,3135.2795225311684,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-1382.4581679086978,779.746160285577,317.5704629654441,126.26547885670816,2912.3317708667005
106,0.0,0.0,-9.094947017729282e-13,0.0,0.0,0.0,2112.9322531245407,4600.948119817149,832.9935371563557,7297.850871049947,15228.177419970765,2757.034646591521,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-1234.3706190376097,2116.5616974257096,1492.2308965986201,327.91823235143363,2770.2442219956124
107,0.0,0.0,0.0,0.0,0.0,0.0,1461.554296154266,3182.560861077115,576.197027187814,7510.610383038649,15672.135463728955,2837.412466899099,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5894.996744922122,-644.5135852733997,3300.145414103139,1051.6881084324823,535.6982534509906,2174.3871882314024
108,0.0,0.0,0.0,0.0,0.0,0.0,1461.5542961542642,3182.560861077111,576.1970271878133,7122.384517926497,14862.037743535486,2690.745704350801,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5106.248239482001,-92.50363127386163,4463.348543822476,508.8009399483778,634.0627816071263,1600.3772342318643
109,0.0,0.0,0.0,0.0,0.0,0.0,1461.5542961542642,3182.560861077111,576.1970271878133,6371.557408489782,13295.312328580394,2407.092832992611,0.12639704199722648,0.4674866522481817,0.0846376333504652,-4602.740646037403,-895.3214167274036,4037.6207273645227,746.5379629787667,603.6452745688551,2384.1950196854064
110,0.0,192.83522393188525,0.0,0.0,0.0,0.0,1461.5542961542642,3182.560861077111,576.1970271878133,5007.794908814435,10449.595463339607,1891.8808167752607,0.12639704199722648,0.4674866522481817,0.0846376333504652,-4591.522062301839,-1429.3775215370933,3663.9766331328083,2205.423660592802,482.30349289460105,2911.251124495096
111,0.0,0.0,0.0,0.0,0.0,0.0,1461.5542961542642,3182.560861077111,576.1970271878133,4654.5560863982955,9712.504016224215,1758.43171112337,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5113.444531960389,-1297.46085487871,2998.9656290557577,3093.348558296482,445.53988726561147,2767.3344578367128
112,0.0,870.9198332228244,0.0,-0.0,0.0,469.9459125986109,1461.5542961542644,3182.5608610771114,576.1970271878133,2339.5199760641754,4881.7968334210955,883.8407011013518,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-2254.011817564966,2225.258161202208,6325.340369050125,335.13965488569943,4202.8313331215795
113,0.0,0.0,0.0,633.368602495652,0.0,0.0,1764.4762889168078,3842.178968089811,695.6197213421489,2339.5199760641754,4881.7968334210955,883.8407011013518,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-3338.6572186019353,677.0883889411061,7374.524696869111,115.32392956236602,4912.530821559938
114,0.0,0.0,0.0,638.6439972464012,0.0,0.0,3234.042628163904,7291.103944290712,1320.0415014831221,2339.5199760641754,4881.7968334210955,883.8407011013518,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-3300.4279154202954,-0.0,7711.124021182226,-0.0,4976.301518378298
115,0.0,0.0,0.0,-0.0,0.0,106.4286832900143,2503.2198262999996,5450.806355136435,986.8588707972413,2339.5199760641754,4881.7968334210955,883.8407011013518,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-4000.0,-0.0,7059.480023935825,-0.0,5777.3022862480175
116,0.0,0.0,437.98746717527274,0.0,0.0,0.0,2967.7625318995356,6462.356481621715,1169.9982359734388,5350.073267701297,11163.816083662541,2021.1891995997232,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-3242.570898730771,-0.0,3531.9392651234307,-0.0,4874.444501688774
117,0.0,0.0,0.0,0.0,0.0,48.99747784295687,1778.2198263,3872.1057688139363,701.0379157972416,6154.860705120998,13598.352678594163,2461.957753544921,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-4000.0,-0.0,3037.1392948790017,-0.0,5619.87108080096
118,870.9198332228244,0.0,638.6439972464012,0.0,887.8318508463968,0.0,3547.6505688566513,7725.073149132891,1398.610860133657,8210.105295614187,17131.74772784401,3101.672691335256,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5788.205742307667,-665.5328528638198,-0.0,20.45644944707862,-0.0,1248.5746049754257
119,0.0,568.8817610339258,0.0,0.0,0.0,0.0,1660.3004662249127,3615.3342337941926,654.5498825425515,7859.2453710996,16399.620246141032,2969.122302860679,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-2933.8471154372073,-0.0,837.7546289003998,-0.0,4268.720718395212
120,0.0,324.2063102842469,0.0,0.0,0.0,201.97470453220586,1660.3004662249127,3615.3342337941926,654.5498825425515,8178.538764862657,17065.878920806015,3089.747260068922,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-1809.0653764817027,-0.0,274.46123513734284,-0.0,3228.9136839719113
121,0.0,0.0,0.0,0.0,0.0,557.4743408078995,1660.3004662249127,3615.3342337941926,654.5498825425515,7429.767542744996,15503.443456057252,2806.8710766245126,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-906.1125698884515,-0.0,862.2324572550036,-0.0,2604.4605136543537
122,0.0,0.0,0.0,0.0,0.0,289.501629100342,1660.3004662249127,3615.3342337941926,654.5498825425515,7691.325716697764,16049.228009479248,2905.6844067992415,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5899.999999999999,-594.9979711656883,-0.0,513.6742833022354,-0.0,1984.373203224033
123,0.0,0.0,0.0,0.0,0.0,0.0,1829.7364875425255,3984.2842285504225,721.3476279555175,6897.327714772994,14392.419360185333,2605.722124846488,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-263.03765253564916,-0.0,1262.6722852270061,-0.0,1341.9112554936519
124,0.0,0.0,0.0,0.0,189.80479334941708,0.0,2048.6044383,4460.873141913221,807.6332096167511,4847.766498052404,10115.669616623922,1831.4241315530235,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-0.0,-0.0,3301.233501947596,-0.0,884.0688096085856
125,0.0,0.0,0.0,0.0,74.24434775796004,0.0,2588.7630072389875,5637.078175694051,1020.5830551692679,4368.4695263986705,9115.536913152047,1650.35187066348,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,348.1585689389878,-0.0,3835.53047360133,-0.0,684.3133415067207
126,0.0,0.0,0.0,0.0,56.474114858204416,0.0,3547.6505688566513,7725.073149132891,1398.610860133657,4548.131639695893,9490.431739763291,1718.2259173921202,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,625.0461305566514,-0.0,3850.8683603041072,-0.0,523.6379185610493
127,656.9538694433485,0.0,0.0,0.0,623.8703957283872,0.0,3547.6505688566513,7725.073149132891,1398.610860133657,3786.015466617424,7900.149819327397,1430.3081822900901,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-8.697451204382094e-14,-0.0,4978.984533382576,-0.0,744.0032072296157
128,870.9198332228244,0.0,0.0,331.0862376802081,887.8318508463968,0.0,3547.650568856651,7725.073149132889,1398.6108601336566,1846.7361069066067,3853.5214792343254,697.6732629671476,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-565.1412355983658,-0.0,7469.350130773601,-0.0,1150.1829877099717
129,742.7560746978074,0.0,84.63855652436996,0.0,41.754374339165444,0.0,3547.6505688566513,7725.073149132891,1398.610860133657,2633.8055321225465,5495.872502954047,995.0180173250869,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,4.601129741432399e-13,772.1977947455424,6139.468376161728,152.08753519135558,1442.1192286188368
130,0.0,0.0,0.0,638.6439972463997,0.0,0.0,2542.662949392673,5536.694467623048,1002.4087619841799,1846.7361069066067,3853.5214792343254,697.6732629671476,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-318.74135042497574,2218.464632216177,7358.273848144748,446.6340421950457,1804.6149533829785
131,0.0,535.4157324450985,0.0,402.2806593858247,0.0,0.0,1413.266853779316,3077.414083712498,557.1603887131716,1846.7361069066067,3853.5214792343254,697.6732629671476,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-353.34093977348766,3801.356885961439,6933.0798131240945,622.4647393551236,1832.2145427314904
132,0.0,870.9198332228244,0.0,0.0,0.0,307.0207443642885,1413.266853779316,3077.414083712498,557.1603887131716,2727.665496774595,5691.726901681702,1030.4771105630832,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5537.813778314329,-0.0,4679.986634821469,5164.420943603046,698.7273379366883,1764.8943473222912
133,0.0,870.919833222827,91.00351647547497,0.0,0.0,0.0,1413.266853779316,3077.414083712498,557.1603887131716,2933.3604783656956,6120.943629923265,1108.1860417124367,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5297.835458962437,-256.0308240769864,4489.012986658593,4647.4417951895375,629.0296689317289,1689.904427034989
134,0.0,530.8712216480227,0.0,0.0,0.0,0.0,1413.266853779316,3077.414083712498,557.1603887131716,3539.3021225554107,7385.341467987368,1337.1030388342656,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-506.8110361218009,3216.358556608755,4727.253581749733,609.4442956948566,1927.6846390798037
135,0.0,0.0,638.6439972464012,0.0,0.0,0.0,2115.5331898727463,4606.611706533535,834.018919536034,5463.716292623095,11400.951121995042,2064.12207978446,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5420.5041632409275,-55.35585757366102,2754.3985855586357,1845.6805776501303,407.4632957213009,1456.2294605316638
136,0.0,0.0,346.9839506997978,0.0,0.0,0.0,1637.5565821252314,3565.8090156377543,645.5834291994064,5463.716292623096,11400.951121995042,2064.12207978446,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-1385.6467294158606,1503.6344155748977,2827.4713623386424,211.8283943384636,2793.5203323738633
137,427.0994375390628,0.0,0.0,0.0,18.06972388762573,0.0,3019.8009696139234,6575.671119043799,1190.5136510965208,2210.475129494768,4612.523337235072,835.089209841466,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-1572.6319798110023,113.98031965452289,6733.496363473063,77.02850703216859,3044.4358588813793
138,870.9198332228244,0.0,0.0,0.0,209.4880904588058,0.0,3019.8009696139234,6575.671119043799,1190.5136510965208,637.9519541087793,1331.192664010666,241.01008247728424,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-1824.7469324880924,-0.0,8548.04804589122,-0.0,3184.1324449872895
139,858.8292731084393,0.0,0.0,0.0,0.0,0.0,3019.8009696139234,6575.671119043799,1190.5136510965208,767.2294498281644,1600.9516212721583,289.8494656081227,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-1648.3710275523845,-0.0,8366.770550171836,-0.0,3192.244630510387
